DRUG_ID,DRUG_NAME,drug_key,canonical_smiles,smiles,inchikey,pubchem_cid,has_ChEMBL,has_DRKG,has_PrimeKG
357,ER-27319,BRD-K11927976-050-02-9,Cc1ccc2c(=O)c3ccccc3n(CCCN)c2c1C,Cc1ccc2c(c1C)n(CCCN)c1ccccc1c2=O,CFPDEQBPNROZDC-UHFFFAOYSA-N,,0,0,0
358,tipiracil,BRD-K11973162-003-01-8,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,,1,0,1
359,AT7867,BRD-K12040459-001-06-0,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,LZMOSYUFVYJEPY-UHFFFAOYSA-N,,0,0,0
360,LY2608204,BRD-K12068470-001-02-5,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@@]1(C[C@H]1C1CCCCC1)c1ccc(cc1)S(=O)(=O)C1CC1,QIIVJLHCZUTGSD-CUBQBAPOSA-N,,1,0,0
361,NVP-BEZ235,BRD-K12184916-001-15-4,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,,1,0,0
363,MEK1-2-inhibitor,BRD-K12244279-001-05-8,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,N\C(Sc1ccc(N)cc1)=C(\C#N)c1ccccc1C(F)(F)F,JLOXTZFYJNCPIS-FYWRMAATSA-N,,0,0,0
364,vincristine,BRD-K12251893-065-04-7,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CC[C@]1(O)C[C@@H]2C[N@](C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C=O)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,OGWKCGZFUXNPDA-CFWMRBGOSA-N,,1,0,1
365,trametinib,BRD-K12343256-001-08-9,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,,1,0,1
367,TG-101348,BRD-K12502280-001-08-0,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C,JOOXLOJCABQBSG-UHFFFAOYSA-N,,1,0,0
368,nocodazole,BRD-K12539581-001-23-7,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1,KYRVNWMVYQXFEU-UHFFFAOYSA-N,,0,0,1
369,CX-5461,BRD-K12787259-001-04-3,Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1,CN1CCCN(CC1)c1ccc2c(n1)n1c3ccccc3sc1c(C(=O)NCc1cnc(C)cn1)c2=O,XGPBJCHFROADCK-UHFFFAOYSA-N,,0,0,0
370,mechlorethamine,BRD-K12829205-003-02-8,CN(CCCl)CCCl,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,,1,0,1
371,PCI-24781,BRD-K12867552-001-04-7,CN(C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12,CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,MAUCONCHVWBMHK-UHFFFAOYSA-N,,1,0,0
372,dapivirine,BRD-K12885236-001-02-7,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1,ILAYIAGXTHKHNT-UHFFFAOYSA-N,,1,0,0
373,YM-976,BRD-K12932420-001-02-3,CCc1ccc2c(-c3cccc(Cl)c3)nc(=O)n(CC)c2n1,CCc1ccc2c(nc(=O)n(CC)c2n1)-c1cccc(Cl)c1,MNHXYNNKDDXKNP-UHFFFAOYSA-N,,0,0,0
374,ciclopirox,BRD-K13044802-213-20-7,Cc1cc(C2CCCCC2)n(O)c(=O)c1,Cc1cc(C2CCCCC2)n(O)c(=O)c1,SCKYRAXSEDYPSA-UHFFFAOYSA-N,,1,0,1
375,BMS-754807,BRD-K13049116-001-04-0,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,C[C@]1(CCCN1c1nc(Nc2cc(n[nH]2)C2CC2)c2cccn2n1)C(=O)Nc1ccc(F)nc1,LQVXSNNAFNGRAH-QHCPKHFHSA-N,,1,0,0
377,uridine,BRD-K13050303-001-17-3,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(=O)[nH]c1=O,DRTQHJPVMGBUCF-XVFCMESISA-N,,0,0,1
378,acivicin,BRD-K13050541-001-01-9,N[C@@H](C(=O)O)[C@@H]1CC(Cl)=NO1,N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O,QAWIHIJWNYOLBE-ZAFYKAAXSA-N,,0,0,0
379,UNC0631,BRD-K13060017-001-01-3,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1,COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(nc2cc1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C,XFAXSWXKPQWHDW-UHFFFAOYSA-N,,0,0,0
380,CGP-52411,BRD-K13087974-001-02-5,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,AAALVYBICLMAMA-UHFFFAOYSA-N,,0,0,0
381,PFI-1,BRD-K13094524-001-07-5,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,COc1ccccc1S(=O)(=O)Nc1ccc2NC(=O)N(C)Cc2c1,TXZPMHLMPKIUGK-UHFFFAOYSA-N,,0,0,0
382,artemisinin,BRD-K13112821-001-17-4,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,BLUAFEHZUWYNDE-NNWCWBAJSA-N,,1,0,1
383,AR-42,BRD-K13167095-001-02-9,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,CC(C)[C@H](C(=O)Nc1ccc(cc1)C(=O)NO)c1ccccc1,LAMIXXKAWNLXOC-INIZCTEOSA-N,,0,0,0
384,NSC-3852,BRD-K13169950-001-14-4,[O-][N+]c1ccc(O)c2ncccc12,Oc1ccc([N+][O-])c2cccnc12,RZWRYPGAUIOOMK-UHFFFAOYSA-N,,0,0,0
385,pentamidine,BRD-K13183738-317-10-2,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(N)=N)cc1,XDRYMKDFEDOLFX-UHFFFAOYSA-N,,0,0,1
386,piperazine,BRD-K13249881-001-02-3,C1CNCCN1,C1CNCCN1,GLUUGHFHXGJENI-UHFFFAOYSA-N,,0,0,1
387,KY02111,BRD-K13302470-001-02-7,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,LXFKEVQQSKQXPR-UHFFFAOYSA-N,,0,0,0
388,ebastine,BRD-K13314656-001-01-0,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(cc1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,MJJALKDDGIKVBE-UHFFFAOYSA-N,,1,0,1
389,thonzonium,BRD-K13387373-004-14-5,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,IOYZYMQFUSNATM-UHFFFAOYSA-N,,0,0,1
390,AT-7519,BRD-K13390322-001-06-3,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCNCC1,OVPNQJVDAFNBDN-UHFFFAOYSA-N,,1,0,1
391,isopropyl-myristate,BRD-K13409143-001-01-9,CCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCC(=O)OC(C)C,AXISYYRBXTVTFY-UHFFFAOYSA-N,,0,0,0
392,everolimus,BRD-K13514097-001-04-6,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OCCO,HKVAMNSJSFKALM-GKUWKFKPSA-N,,1,0,1
394,cyclosporine,BRD-K13533483-001-16-2,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,PMATZTZNYRCHOR-CGLBZJNRSA-N,,1,0,1
395,BMS-345541,BRD-K13566078-001-02-3,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,Cc1cnc2c(NCCN)nc3ccc(C)cc3n12,PSPFQEBFYXJZEV-UHFFFAOYSA-N,,0,0,0
396,pepstatin,BRD-K13571841-001-14-4,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O,FAXGPCHRFPCXOO-LXTPJMTPSA-N,,0,0,0
397,P5091,BRD-K13606314-001-01-3,CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1,CC(=O)c1cc(c(Sc2cccc(Cl)c2Cl)s1)[N+]([O-])=O,LKZLGMAAKNEGCH-UHFFFAOYSA-N,,0,0,0
398,midostaurin,BRD-K13646352-001-03-8,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,BMGQWWVMWDBQGC-IIFHNQTCSA-N,,1,0,1
399,dinaciclib,BRD-K13662825-001-07-5,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N1CCCC[C@H]1CCO,PIMQWRZWLQKKBJ-SFHVURJKSA-N,,1,0,0
400,bitopertin,BRD-K13756951-001-01-4,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,C[C@H](Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(C)(=O)=O)C(F)(F)F,YUUGYIUSCYNSQR-LBPRGKRZSA-N,,1,0,0
401,givinostat,BRD-K13810148-311-03-2,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(cc3)C(=O)NO)ccc2c1,YALNUENQHAQXEA-UHFFFAOYSA-N,,1,0,0
402,tenovin-6,BRD-K13949769-001-01-7,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,BVJSXSQRIUSRCO-UHFFFAOYSA-N,,0,0,0
403,ritodrine,BRD-K14003026-003-09-0,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c1ccc(O)cc1CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,NPCFVRFVEAWGLP-IFDMRNCASA-N,,1,0,1
404,LY2603618,BRD-K14109347-001-03-4,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,,1,0,0
405,MK-0812,BRD-K14175878-001-01-6,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F,MTMDXAIUENDNDL-RJSMDTJLSA-N,,1,0,0
406,BAY-K-8644-(s)-(-),BRD-K14329163-001-03-9,COC(=O)C1=C(C)NC(C)=C([N+](=O)[O-])[C@H]1c1ccccc1C(F)(F)F,COC(=O)C1=C(C)NC(C)=C([C@H]1c1ccccc1C(F)(F)F)[N+]([O-])=O,ZFLWDHHVRRZMEI-ZDUSSCGKSA-N,,0,0,0
407,FG-4592,BRD-K14385366-001-04-4,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,YOZBGTLTNGAVFU-UHFFFAOYSA-N,,1,0,0
408,TG-02,BRD-K14560436-001-01-4,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,CN1C\C=C\CCOc2cccc(c2)-c2ccnc(Nc3cccc(C1)c3)n2,VXBAJLGYBMTJCY-NSCUHMNNSA-N,,1,0,0
409,IKK-16,BRD-K14618467-001-04-6,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,BWZJBXAPRCVCKQ-UHFFFAOYSA-N,,0,0,0
410,berberine,BRD-K14796088-003-26-8,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,YBHILYKTIRIUTE-UHFFFAOYSA-N,,0,0,1
411,GW-501516,BRD-K14880289-001-02-2,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F,YDBLKRPLXZNVNB-UHFFFAOYSA-N,,1,0,0
412,GSK650394,BRD-K14991967-001-02-6,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1,OC(=O)c1ccc(cc1C1CCCC1)-c1c[nH]c2ncc(cc12)-c1ccccc1,WVSBGSNVCDAMCF-UHFFFAOYSA-N,,0,0,0
413,BAY-11-7082,BRD-K15025317-001-15-1,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,Cc1ccc(cc1)S(=O)(=O)\C=C\C#N,DOEWDSDBFRHVAP-KRXBUXKQSA-N,,0,0,0
414,tiotidine,BRD-K15071410-001-01-1,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,CN\C(NCCSCc1csc(N=C(N)N)n1)=N/C#N,YDDXVAXDYKBWDX-UHFFFAOYSA-N,,0,0,0
415,gemcitabine,BRD-K15108141-001-06-6,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-QPPQHZFASA-N,,1,0,1
416,carfilzomib,BRD-K15179879-001-03-2,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,BLMPQMFVWMYDKT-NZTKNTHTSA-N,,1,0,1
417,penfluridol,BRD-K15409150-001-05-8,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,MDLAAYDRRZXJIF-UHFFFAOYSA-N,,0,0,1
418,SB-228357,BRD-K15424032-001-03-6,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2,COc1cc2CCN(C(=O)Nc3cc(F)cc(c3)-c3cccnc3)c2cc1C(F)(F)F,RRJLJKRFFRZRAF-UHFFFAOYSA-N,,0,0,0
419,CS-110266,BRD-K15519488-050-01-3,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,C1CCN(CC1)C1(CCCCC1)c1cc2ccccc2s1,RGSVXQJPSWZXOP-UHFFFAOYSA-N,,0,0,0
420,papaverine,BRD-K15567136-003-27-2,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N,,0,0,1
421,obatoclax,BRD-K15600710-066-04-1,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C,COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,RFTSSZJZXOSICM-GRSHGNNSSA-N,,1,0,1
423,cefdinir,BRD-K15766189-001-09-8,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,Nc1nc(cs1)C(=N\O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O,RTXOFQZKPXMALH-GHXIOONMSA-N,,1,0,1
424,maytansinol-isobutyrate,BRD-K15898725-001-01-7,COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,CO[C@@H]1\C=C\C=C(C)\Cc2cc(OC)c(Cl)c(c2)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]2(C)O[C@H]2[C@H](C)[C@@H]2C[C@@]1(O)NC(=O)O2,OPQNCARIZFLNLF-JBHFWYGFSA-N,,0,0,0
425,clotrimazole,BRD-K15916496-001-27-9,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,,1,0,1
426,pyrithione-zinc,BRD-K16136380-001-01-7,c1cc[n+]2c(c1)S[Zn]1(O2)O[n+]2ccccc2S1,O1[n+]2ccccc2S[Zn]11O[n+]2ccccc2S1,KTIHEFSORPLWRR-UHFFFAOYSA-L,,1,0,0
427,bis(maltolato)oxovanadium(IV),BRD-K16180792-001-01-7,Cc1occc(=O)c1O[V](=O)Oc1c(C)occc1=O,Cc1occc(=O)c1O[V](=O)Oc1c(C)occc1=O,XUOLEICXAPEOSI-UHFFFAOYSA-L,,0,0,0
428,CHIR-99021,BRD-K16189898-003-03-3,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,,0,0,0
429,oxymetazoline,BRD-K16195444-003-26-0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C,WYWIFABBXFUGLM-UHFFFAOYSA-N,,1,0,1
430,piperacetazine,BRD-K16277217-001-10-9,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,CC(=O)c1ccc2Sc3ccccc3N(CCCN3CCC(CCO)CC3)c2c1,BTFMCMVEUCGQDX-UHFFFAOYSA-N,,1,0,0
431,CCMI,BRD-K16338837-001-02-6,Cc1cc(C(=CNc2ccc(Cl)cc2)C(=O)Nc2ccc(Cl)cc2)on1,Cc1cc(on1)C(=CNc1ccc(Cl)cc1)C(=O)Nc1ccc(Cl)cc1,VMAKIACTLSBBIY-UHFFFAOYSA-N,,0,0,0
432,PLX-4720,BRD-K16478699-001-09-2,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,YZDJQTHVDDOVHR-UHFFFAOYSA-N,,0,0,1
433,mocetinostat,BRD-K16485616-001-08-9,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,HRNLUBSXIHFDHP-UHFFFAOYSA-N,,1,0,1
434,forodesine,BRD-K16505263-003-02-9,O=c1nc[nH]c2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,OC[C@H]1N[C@H]([C@H](O)[C@@H]1O)c1c[nH]c2c1[nH]cnc2=O,IWKXDMQDITUYRK-KUBHLMPHSA-N,,1,0,1
435,evacetrapib,BRD-K16551357-001-03-2,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,Cc1cc(C)c2N(C[C@H]3CC[C@@H](CC3)C(O)=O)CCC[C@H](N(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c3nnn(C)n3)c2c1,IHIUGIVXARLYHP-YBXDKENTSA-N,,1,0,0
436,GTP-14564,BRD-K16664969-001-03-3,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,c1ccc(cc1)-c1n[nH]c2c1oc1ccccc21,DZQLVVLATXPWBK-UHFFFAOYSA-N,,0,0,0
437,regorafenib,BRD-K16730910-001-07-3,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,FNHKPVJBJVTLMP-UHFFFAOYSA-N,,1,0,1
439,filgotinib,BRD-K16803204-001-01-6,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,,1,0,1
441,stattic,BRD-K17061841-001-03-5,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,[O-][N+](=O)c1ccc2C=CS(=O)(=O)c2c1,ZRRGOUHITGRLBA-UHFFFAOYSA-N,,0,0,0
442,bendamustine,BRD-K17068645-003-04-2,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,YTKUWDBFDASYHO-UHFFFAOYSA-N,,1,0,1
443,chloroxine,BRD-K17075857-001-18-4,Oc1c(Cl)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N,,1,0,1
444,LY2874455,BRD-K17203476-001-01-9,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,C[C@@H](Oc1ccc2[nH]nc(\C=C\c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,GKJCVYLDJWTWQU-CXLRFSCWSA-N,,1,0,0
445,clebopride,BRD-K17294426-050-12-3,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,BVPWJMCABCPUQY-UHFFFAOYSA-N,,1,0,0
