DRUG_NAME,DRUG_ID,cancer_group,n_cells,mean_AUC,mean_auc_hat,alpha_ChEMBL,alpha_PrimeKG,n_sensitive_pred,pct_sensitive
Mirin,1048,Pancreatic,26,0.9016642307692309,0.883029765,0.0,0.0,0,0.0
N25720-51-A1,1999,Haematological,106,0.7954857264150944,0.8978606406603773,0.0,0.0,0,0.0
N25720-51-A1,1999,Other,361,0.905005135734072,0.9144449018559557,0.0,0.0,0,0.0
N25720-51-A1,1999,Skin,31,0.9207487741935484,0.9175612087096774,0.0,0.0,0,0.0
N25720-51-A1,1999,Lung,111,0.9209894234234235,0.9180041734234234,0.0,0.0,0,0.0
N25720-51-A1,1999,Breast,45,0.9163065555555556,0.9226261802222222,0.0,0.0,0,0.0
N25720-51-A1,1999,Colorectal,42,0.9180425000000001,0.9302925109523811,0.0,0.0,0,0.0
N25720-51-A1,1999,Pancreatic,29,0.9374582068965518,0.9329413220689655,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Haematological,139,0.8845875107913669,0.8957643529496403,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Other,465,0.9397937182795699,0.9135131010107527,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Lung,156,0.9703112564102565,0.9181838520512821,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Skin,54,0.9297619074074075,0.9190955309259259,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Breast,51,0.9605485882352941,0.9226360647058823,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Colorectal,48,0.9387245208333334,0.9310780262499999,0.0,0.0,0,0.0
Nutlin-3a (-),1047,Pancreatic,30,0.9760808333333333,0.932431178,0.0,0.0,0,0.0
Osimertinib,1919,Haematological,135,0.9559800666666667,0.8785662037777778,0.47076719933333333,0.5292328037037036,0,0.0
Osimertinib,1919,Other,463,0.9319507451403888,0.9116094292008639,0.49071459380129584,0.5092854120950324,0,0.0
Osimertinib,1919,Skin,54,0.962416462962963,0.9180252207407407,0.4629337524074074,0.5370662546296296,0,0.0
Osimertinib,1919,Lung,154,0.9299920519480519,0.9193929956493507,0.48970470766233765,0.5102953009090909,0,0.0
Osimertinib,1919,Colorectal,46,0.9145302608695652,0.9225577565217391,0.4955682615217391,0.5044317456521739,0,0.0
Osimertinib,1919,Pancreatic,30,0.9487329333333334,0.9269085196666667,0.516360019,0.48363997833333333,0,0.0
Osimertinib,1919,Breast,50,0.90872412,0.9285126666,0.5072060458,0.49279395899999995,0,0.0
Oxaliplatin,1806,Haematological,107,0.8807811588785046,0.7527461770093458,0.5465964785046729,0.4534035320560748,26,0.24299065420560748
Oxaliplatin,1806,Other,339,0.9439882123893805,0.8606176056932153,0.5992311458407079,0.4007688631563422,5,0.014749262536873156
Oxaliplatin,1806,Lung,108,0.9513196111111112,0.8740801873148148,0.5890616156481481,0.4109383928703704,0,0.0
Oxaliplatin,1806,Pancreatic,25,0.95939696,0.8809042619999999,0.6207251968,0.3792748048,0,0.0
Oxaliplatin,1806,Breast,42,0.9595659285714285,0.8839534676190477,0.5845255066666667,0.41547450047619044,0,0.0
Oxaliplatin,1806,Skin,31,0.9587758387096774,0.8863383770967742,0.5961696351612903,0.4038303764516129,0,0.0
Oxaliplatin,1806,Colorectal,46,0.9270971086956522,0.8961272806521738,0.5522652802173913,0.4477347323913044,0,0.0
PRT062607,1631,Haematological,132,0.8473164090909091,0.8708967437121212,0.0,0.0,0,0.0
PRT062607,1631,Other,428,0.9039422500000001,0.886368445,0.0,0.0,0,0.0
PRT062607,1631,Lung,141,0.9008383049645391,0.888756685106383,0.0,0.0,0,0.0
PRT062607,1631,Skin,51,0.8798750784313726,0.8930760368627451,0.0,0.0,0,0.0
PRT062607,1631,Breast,45,0.9429419777777778,0.8975872111111111,0.0,0.0,0,0.0
PRT062607,1631,Colorectal,48,0.9231013958333333,0.8991960479166666,0.0,0.0,0,0.0
PRT062607,1631,Pancreatic,26,0.9206262307692307,0.9069908296153847,0.0,0.0,0,0.0
Piperlongumine,1243,Haematological,30,0.7850756000000001,0.8775471316666666,0.0,0.0,0,0.0
Piperlongumine,1243,Other,104,0.8545694038461539,0.9062955726923078,0.0,0.0,0,0.0
Piperlongumine,1243,Skin,25,0.8368362,0.9149075127999999,0.0,0.0,0,0.0
Piperlongumine,1243,Lung,46,0.8611309565217391,0.9152408560869566,0.0,0.0,0,0.0
Piperlongumine,1243,Breast,5,0.8806692,0.925462192,0.0,0.0,0,0.0
Piperlongumine,1243,Colorectal,6,0.8926658333333334,0.9346367216666667,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Haematological,107,0.7044534766355139,0.8233029946728971,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Other,339,0.8027011386430678,0.8641008386725664,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Lung,108,0.8250229537037037,0.865489864074074,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Colorectal,46,0.8241049347826087,0.8763113243478261,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Pancreatic,25,0.87796644,0.8792176928000001,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Skin,31,0.8269972258064516,0.8793083416129032,0.0,0.0,0,0.0
Podophyllotoxin bromide,1825,Breast,42,0.8233242619047619,0.8881499697619046,0.0,0.0,0,0.0
Remodelin,2057,Haematological,57,0.9165149649122807,0.8536760838596492,0.0,0.0,0,0.0
Remodelin,2057,Skin,16,0.9318535,0.884039764375,0.0,0.0,0,0.0
Remodelin,2057,Other,175,0.9092607085714285,0.8841490466857144,0.0,0.0,0,0.0
Remodelin,2057,Lung,55,0.9036929636363636,0.8871608932727273,0.0,0.0,0,0.0
Remodelin,2057,Colorectal,21,0.8829147142857142,0.8905785714285714,0.0,0.0,0,0.0
Remodelin,2057,Breast,24,0.8863497499999999,0.8998981220833334,0.0,0.0,0,0.0
Remodelin,2057,Pancreatic,14,0.8964755714285715,0.900292895,0.0,0.0,0,0.0
Ruxolitinib,1507,Haematological,133,0.9499407969924811,0.8974450815789473,0.34404901609022553,0.6559509898496241,0,0.0
Ruxolitinib,1507,Skin,50,0.97765742,0.9121665216,0.355747302,0.6442527072,0,0.0
Ruxolitinib,1507,Other,428,0.9661327546728972,0.9180223086915887,0.37884160757009344,0.6211584009345795,0,0.0
Ruxolitinib,1507,Lung,141,0.9635096595744681,0.9257137420567376,0.3732252142553192,0.6267747919148936,0,0.0
Ruxolitinib,1507,Colorectal,48,0.969878,0.9291689345833333,0.36662672187499995,0.633373281875,0,0.0
Ruxolitinib,1507,Breast,45,0.9726981777777777,0.9317629935555556,0.3837339531111111,0.616266054,0,0.0
Ruxolitinib,1507,Pancreatic,30,0.9790656666666667,0.9348734000000001,0.3998218826666667,0.600178123,0,0.0
SN-38,1494,Haematological,139,0.6463889784172662,0.658096719352518,0.4899316164028777,0.5100683916546762,93,0.6690647482014388
SN-38,1494,Other,458,0.7659686855895196,0.7856046256113538,0.5124297746724891,0.48757023043668124,114,0.24890829694323144
SN-38,1494,Lung,156,0.7535523974358974,0.8111515937179486,0.5109924098076923,0.48900759474358974,26,0.16666666666666666
SN-38,1494,Skin,54,0.703206462962963,0.8330577477777779,0.49561181555555556,0.504388184074074,3,0.05555555555555555
SN-38,1494,Colorectal,47,0.8713164680851064,0.8405034959574468,0.5126544842553191,0.4873455240425532,2,0.0425531914893617
SN-38,1494,Pancreatic,30,0.9146859666666667,0.8518619096666666,0.5250204806666666,0.47497953033333334,1,0.03333333333333333
SN-38,1494,Breast,49,0.885617,0.878412245510204,0.5186753779591836,0.48132462673469384,4,0.08163265306122448
Savolitinib,1936,Haematological,136,0.977204455882353,0.85765504625,1.0,0.0,8,0.058823529411764705
Savolitinib,1936,Other,462,0.9671070822510822,0.8769396422943723,1.0,0.0,7,0.015151515151515152
Savolitinib,1936,Breast,50,0.9729131200000001,0.8812420456,1.0,0.0,0,0.0
Savolitinib,1936,Skin,54,0.9764905925925925,0.8857540327777778,1.0,0.0,0,0.0
Savolitinib,1936,Colorectal,46,0.9708148043478261,0.8952079676086957,1.0,0.0,0,0.0
Savolitinib,1936,Lung,154,0.9642617402597402,0.8977869242207792,1.0,0.0,0,0.0
Savolitinib,1936,Pancreatic,30,0.9650091,0.9070614556666666,1.0,0.0,0,0.0
TW 37,1149,Haematological,50,0.76565308,0.8757651826,0.0,0.0,0,0.0
TW 37,1149,Breast,21,0.8327372857142857,0.89174595,0.0,0.0,0,0.0
TW 37,1149,Other,187,0.8209314545454546,0.893169626684492,0.0,0.0,0,0.0
TW 37,1149,Lung,55,0.8115498909090909,0.8959687370909091,0.0,0.0,0,0.0
TW 37,1149,Skin,17,0.850464705882353,0.9102138417647059,0.0,0.0,0,0.0
TW 37,1149,Pancreatic,13,0.8304423846153846,0.9162779276923078,0.0,0.0,0,0.0
TW 37,1149,Colorectal,25,0.78674608,0.9205236016,0.0,0.0,0,0.0
Talazoparib,1259,Haematological,135,0.6990300814814815,0.8514055900740741,0.48238593037037036,0.5176140785925926,3,0.022222222222222223
Talazoparib,1259,Other,462,0.8512961212121213,0.8833444388528139,0.4987493514069264,0.501250654004329,0,0.0
Talazoparib,1259,Skin,54,0.9041878888888889,0.8873744007407408,0.464632647037037,0.5353673662962963,0,0.0
Talazoparib,1259,Breast,50,0.9260808199999999,0.8885438764,0.5200445306,0.4799554798,0,0.0
Talazoparib,1259,Lung,154,0.8605779025974026,0.8928055531818182,0.5003693753896103,0.4996306283116883,0,0.0
Talazoparib,1259,Colorectal,46,0.9012114999999999,0.8988786095652175,0.5100144954347826,0.4899855191304348,0,0.0
Talazoparib,1259,Pancreatic,30,0.9236206333333333,0.9044861683333333,0.5297691176666667,0.47023089,0,0.0
Trametinib,1372,Skin,54,0.5148476666666667,0.8001819609259259,0.4205352116666667,0.579464792037037,12,0.2222222222222222
Trametinib,1372,Haematological,138,0.8469884782608695,0.8972326448550725,0.4137282238405797,0.5862717838405797,5,0.036231884057971016
Trametinib,1372,Colorectal,48,0.6430751666666666,0.8988886156250001,0.42711580708333335,0.5728841964583333,1,0.020833333333333332
Trametinib,1372,Other,465,0.856519935483871,0.9094181774193548,0.42611587395698924,0.5738841335698924,3,0.0064516129032258064
Trametinib,1372,Pancreatic,30,0.8189906666666666,0.9209593216666666,0.4439617636666667,0.5560382473333333,0,0.0
Trametinib,1372,Lung,156,0.8706885641025641,0.928271166923077,0.42425651647435897,0.5757434892948718,0,0.0
Trametinib,1372,Breast,50,0.91267818,0.9358361585999999,0.4358000158,0.5641999944,1,0.02
Ulixertinib,1908,Skin,54,0.7555427222222222,0.8534218366666666,0.0,0.0,0,0.0
Ulixertinib,1908,Colorectal,46,0.786687652173913,0.8694756286956522,0.0,0.0,0,0.0
Ulixertinib,1908,Pancreatic,30,0.8480536333333333,0.908866108,0.0,0.0,0,0.0
Ulixertinib,1908,Haematological,136,0.8693028529411765,0.9092917779411765,0.0,0.0,1,0.007352941176470588
Ulixertinib,1908,Other,463,0.8894214470842332,0.9142518603887689,0.0,0.0,1,0.0021598272138228943
Ulixertinib,1908,Lung,154,0.8928565844155844,0.9248974534415584,0.0,0.0,0,0.0
Ulixertinib,1908,Breast,50,0.91092412,0.9357756002000001,0.0,0.0,0,0.0
VX-11e,2096,Skin,54,0.7757038888888889,0.8861854687037037,0.0,0.0,0,0.0
VX-11e,2096,Colorectal,45,0.7748447777777778,0.9061210004444444,0.0,0.0,0,0.0
VX-11e,2096,Haematological,138,0.8670237173913043,0.9172581353623188,0.0,0.0,0,0.0
VX-11e,2096,Other,458,0.8807681266375545,0.9292078758078604,0.0,0.0,0,0.0
VX-11e,2096,Lung,154,0.8846208766233766,0.9388576597402597,0.0,0.0,0,0.0
VX-11e,2096,Pancreatic,30,0.8616646,0.9393080593333334,0.0,0.0,0,0.0
VX-11e,2096,Breast,50,0.9085606199999999,0.9506723954,0.0,0.0,0,0.0
Venetoclax,1909,Haematological,136,0.8023705,0.7822577569117647,0.44729280272058825,0.5527072069117648,31,0.22794117647058823
Venetoclax,1909,Colorectal,46,0.9620128695652174,0.8539863713043477,0.45753236108695655,0.5424676393478262,2,0.043478260869565216
Venetoclax,1909,Lung,154,0.9430740974025973,0.8624605408441558,0.45564706564935065,0.5443529433766233,8,0.05194805194805195
Venetoclax,1909,Breast,50,0.95943358,0.8758976744,0.4610318202,0.538968189,4,0.08
Venetoclax,1909,Other,463,0.9476457559395248,0.8870958988120949,0.4557307089200864,0.5442693001727862,9,0.019438444924406047
Venetoclax,1909,Pancreatic,30,0.9586477999999999,0.8887162086666667,0.4703457996666666,0.5296542026666666,0,0.0
Venetoclax,1909,Skin,54,0.9660082592592593,0.9132137666666666,0.44445543129629633,0.5555445807407408,0,0.0
Wnt-C59,1622,Haematological,132,0.9518413636363636,0.9211474250757575,0.0,0.0,0,0.0
Wnt-C59,1622,Other,428,0.9551458504672896,0.9229309461915888,0.0,0.0,0,0.0
Wnt-C59,1622,Lung,141,0.9538045744680851,0.9233863614184397,0.0,0.0,0,0.0
Wnt-C59,1622,Breast,45,0.9480675555555556,0.9235038735555556,0.0,0.0,0,0.0
Wnt-C59,1622,Skin,51,0.9592166666666667,0.9261053790196079,0.0,0.0,0,0.0
Wnt-C59,1622,Colorectal,48,0.9568993125,0.9275284362499999,0.0,0.0,0,0.0
Wnt-C59,1622,Pancreatic,26,0.945956346153846,0.9308752592307693,0.0,0.0,0,0.0
XAV939,1268,Skin,50,0.96174086,0.9354042244,0.0,0.0,0,0.0
XAV939,1268,Haematological,132,0.966632356060606,0.936356956969697,0.0,0.0,0,0.0
XAV939,1268,Other,428,0.9555419836448599,0.938436555046729,0.0,0.0,0,0.0
XAV939,1268,Lung,141,0.9554561773049646,0.9423845511347518,0.0,0.0,0,0.0
XAV939,1268,Colorectal,48,0.9599027083333334,0.944045546875,0.0,0.0,0,0.0
XAV939,1268,Breast,45,0.9606352222222223,0.9470952091111111,0.0,0.0,0,0.0
XAV939,1268,Pancreatic,26,0.9519543846153845,0.9485529715384615,0.0,0.0,0,0.0
