DRUG_ID,DRUG_NAME,gene_name,n_cells,mean_delta_auc,std_delta_auc,abs_mean_delta_auc,frac_sensitising,is_known_target,rank_sensitising
1560,Alpelisib,ID3,187,0.00033016272936947644,0.00032107069273479283,0.00037778395926579833,0.0,False,16
1560,Alpelisib,ADORA2B,187,0.0003289376327302307,0.0001869754196377471,0.00033370376331731677,0.0,False,17
1560,Alpelisib,PRNP,187,0.000328502559568733,0.00034972079447470605,0.0003889075596816838,0.0,False,18
1560,Alpelisib,TNFRSF21,187,0.0003233859606552869,0.0002579769934527576,0.000345526059390977,0.0,False,19
1560,Alpelisib,RHOBTB3,187,0.00031760637648403645,0.0003063937765546143,0.0003658402420114726,0.0,False,20
1576,IWP-2,SAT1,170,0.0007475306047126651,0.00043342873686924577,0.0007668593316338956,0.0,False,1
1576,IWP-2,ITM2C,170,0.000521145120728761,0.0003904289042111486,0.0005545374006032944,0.0,False,2
1576,IWP-2,ANXA2,170,0.00047750998055562377,0.0003373138315510005,0.0004988712607882917,0.0,False,3
1576,IWP-2,HSPB1,170,0.0004758289724122733,0.0004490940482355654,0.0005483481800183654,0.0,False,4
1576,IWP-2,YBX3,170,0.0004474185989238322,0.0004487072001211345,0.0005242181359790266,0.0,False,5
1576,IWP-2,LDHB,170,0.0004119554068893194,0.00048373689060099423,0.0005285119405016303,0.0,False,6
1576,IWP-2,RPS28P7,170,0.0004096436023246497,0.0004218764079269022,0.0004954778123646975,0.0,False,7
1576,IWP-2,ID3,170,0.0003999384061899036,0.0003756717487704009,0.00044106770656071603,0.0,False,8
1576,IWP-2,TCEAL4,170,0.0003792115894611925,0.00037699658423662186,0.000445348909124732,0.0,False,9
1576,IWP-2,TNFRSF1A,170,0.0003739448147825897,0.0003594091394916177,0.00043826454202644527,0.0,False,10
1576,IWP-2,MTSS2,170,0.0003729927120730281,0.0002998608397319913,0.00042082020081579685,0.0,False,11
1576,IWP-2,ADGRE5,170,0.0003713188925758004,0.00026751167024485767,0.0003837429394479841,0.0,False,12
1576,IWP-2,RHOC,170,0.0003696420753840357,0.0003711458411999047,0.00044293334940448403,0.0,False,13
1576,IWP-2,JUN,170,0.00035988600575365126,0.0003170578565914184,0.0004011106793768704,0.0,False,14
1576,IWP-2,SLCO4A1,170,0.0003530339163262397,0.0002678107121028006,0.0003793420037254691,0.0,False,15
1576,IWP-2,FXYD5,170,0.00035283074248582125,0.00025270989863201976,0.00037650816375389695,0.0,False,16
1576,IWP-2,PLCD3,170,0.00034589573624543846,0.00026746714138425887,0.00036254158476367593,0.0,False,17
1576,IWP-2,MT2A,170,0.00034455410786904395,0.0002825269475579262,0.00037737382808700204,0.0,False,18
1576,IWP-2,UPP1,170,0.0003416574909351766,0.00018980189634021372,0.00034518225584179163,0.0,False,19
1576,IWP-2,RHOBTB3,170,0.0003406053001526743,0.0003073852276429534,0.00037913586129434407,0.0,False,20
1593,Entinostat,SAT1,171,0.0007779889274388552,0.0005066700396127999,0.0008112991927191615,0.0,False,1
1593,Entinostat,LDHB,171,0.0005244786734692752,0.0005130968056619167,0.0006113944691605866,0.0,False,2
1593,Entinostat,JUN,171,0.0004947474808432162,0.00039283462683670223,0.0005276203155517578,0.0,False,3
1593,Entinostat,NEAT1,171,0.00045206950744614005,0.0005628269864246249,0.0005837633507326245,0.0,False,4
1593,Entinostat,ID3,171,0.00043668298167176545,0.00038077711360529065,0.0004879830521531403,0.0,False,5
1593,Entinostat,EPB41L2,171,0.00040517040179111063,0.00027582564507611096,0.0004246813477948308,0.0,False,6
1593,Entinostat,ITM2C,171,0.0003950984391849488,0.00042397144716233015,0.0004696513060480356,0.0,False,7
1593,Entinostat,CNN2,171,0.000393067195545882,0.00040305787115357816,0.00046558931353501976,0.0,False,8
1593,Entinostat,FAT1,171,0.0003729213494807482,0.00024387102166656405,0.0003840551944449544,0.0,False,9
1593,Entinostat,TCEAL4,171,0.00037290374166332185,0.0004313462704885751,0.0004611297626979649,0.0,False,10
1593,Entinostat,MT2A,171,0.0003595949965529144,0.000310073810396716,0.00040910206735134125,0.0,False,11
1593,Entinostat,UPP1,171,0.0003496370045468211,0.0001867519604275003,0.0003556089650373906,0.0,False,12
1593,Entinostat,MTSS2,171,0.00033242625067941844,0.0002925620647147298,0.0003770642215386033,0.0,False,13
1593,Entinostat,PLS3,171,0.00032613397343084216,0.0002470190520398319,0.00034431545645929873,0.0,False,14
1593,Entinostat,CTSV,171,0.0003251947637181729,0.00017738738097250462,0.0003293095505796373,0.0,False,15
1593,Entinostat,MT1X,171,0.00032262931927107275,0.00033296862966381013,0.00038424867670983076,0.0,False,16
1593,Entinostat,TNFRSF21,171,0.0003205572720617056,0.00028082443168386817,0.00036491392529569566,0.0,False,17
1593,Entinostat,YBX3,171,0.0003174119920004159,0.0004857528256252408,0.00046398155973292887,0.0,False,18
1593,Entinostat,ANXA2,171,0.0003154711739625782,0.0003782475832849741,0.00040431731031276286,0.0,False,19
1593,Entinostat,GLUL,171,0.0003094868443440646,0.0003091008111368865,0.0003716241626534611,0.0,False,20
1622,Wnt-C59,SAT1,170,0.0005672356928698719,0.0004148059815634042,0.0006058377330191433,0.0,False,1
1622,Wnt-C59,LDHB,170,0.0005564502207562327,0.0004925571847707033,0.0006234742468222976,0.0,False,2
1622,Wnt-C59,ITM2C,170,0.0005289671826176345,0.0003522703191265464,0.0005479839164763689,0.0,False,3
1622,Wnt-C59,ANXA2,170,0.0004220955597702414,0.00033449503825977445,0.000449540326371789,0.0,False,4
1622,Wnt-C59,JUN,170,0.00039598048897460103,0.00034559943014755845,0.0004438864707481116,0.0,False,5
1622,Wnt-C59,CNN2,170,0.00039471930358558893,0.0003514652489684522,0.00044322802568785846,0.0,False,6
1622,Wnt-C59,EPB41L2,170,0.00039257353637367487,0.0002504905569367111,0.0004067054542247206,0.0,False,7
1622,Wnt-C59,PSAT1,170,0.00038779096212238073,0.0004674840020015836,0.00048592264647595584,0.0,False,8
1622,Wnt-C59,RPS28P7,170,0.0003721047833096236,0.00042960673454217613,0.0004629871400538832,0.0,False,9
1622,Wnt-C59,TCEAL4,170,0.0003460856096353382,0.0004091592854820192,0.0004484898818191141,0.0,False,10
1622,Wnt-C59,PLCD3,170,0.0003452376404311508,0.0002515121013857424,0.00035721747553907335,0.0,False,11
1622,Wnt-C59,HSPB1,170,0.000342472514603287,0.00038252747617661953,0.00040488698869012296,0.0,False,12
1622,Wnt-C59,TNFRSF1A,170,0.0003361793060321361,0.0003739197563845664,0.0004170536994934082,0.0,False,13
1622,Wnt-C59,RHOC,170,0.00032696023117750883,0.00038833398139104247,0.0004107587446924299,0.0,False,14
1622,Wnt-C59,UPP1,170,0.0003181454085279256,0.00018393156642559916,0.0003214436292182654,0.0,False,15
1622,Wnt-C59,COTL1,170,0.0003174339944962412,0.000320797465974465,0.00037088393582962453,0.0,False,16
1622,Wnt-C59,YBX3,170,0.0003172956930939108,0.0004165732825640589,0.0004231584316585213,0.0,False,17
1622,Wnt-C59,ADGRE5,170,0.00031695174402557313,0.0002592914388515055,0.00033776566851884127,0.0,False,18
1622,Wnt-C59,FXYD5,170,0.000315608864184469,0.00024126686912495643,0.00034073679125867784,0.0,False,19
1622,Wnt-C59,MTSS2,170,0.00031153910094872117,0.00027571350801736116,0.00036079532583244145,0.0,False,20
1630,Entospletinib,SAT1,170,0.0007070618448778987,0.0003974309074692428,0.0007167661678977311,0.0,False,1
1630,Entospletinib,ANXA2,170,0.00043764745350927114,0.0003260921221226454,0.000461273331893608,0.0,False,2
1630,Entospletinib,MT2A,170,0.00043748898315243423,0.00027831518673337996,0.00044724976760335267,0.0,False,3
1630,Entospletinib,JUN,170,0.0004333310353104025,0.0003235348267480731,0.00046205942635424435,0.0,False,4
1630,Entospletinib,YBX3,170,0.00041883447556756437,0.0003875200927723199,0.00048348656855523586,0.0,False,5
1630,Entospletinib,RHOC,170,0.000383925624191761,0.00033841675030998886,0.00043145575909875333,0.0,False,6
1630,Entospletinib,RPS28P7,170,0.0003730570606421679,0.0004311204538680613,0.00046218212810344994,0.0,False,7
1630,Entospletinib,UPP1,170,0.0003729799354914576,0.0001889325794763863,0.00037392586818896234,0.0,False,8
1630,Entospletinib,MTSS2,170,0.000372482230886817,0.00024886897881515324,0.00039413131889887154,0.0,False,9
1630,Entospletinib,SLCO4A1,170,0.000372440495993942,0.000310641888063401,0.0004059772181790322,0.0,False,10
1630,Entospletinib,MT1X,170,0.0003679464862216264,0.0003080821188632399,0.0003996330196969211,0.0,False,11
1630,Entospletinib,FXYD5,170,0.0003673341416288167,0.0002719752083066851,0.0003917054273188114,0.0,False,12
1630,Entospletinib,LDHB,170,0.00035798270255327225,0.0005012503825128078,0.0004992327303625643,0.0,False,13
1630,Entospletinib,ADORA2B,170,0.0003560075128916651,0.0002044364664470777,0.0003622481017373502,0.0,False,14
1630,Entospletinib,DBNDD2,170,0.00034705610596574843,0.00024984191986732185,0.00037295641959644854,0.0,False,15
1630,Entospletinib,PRNP,170,0.00034111071727238595,0.00036309132701717317,0.00040657975478097796,0.0,False,16
1630,Entospletinib,RPL39L,170,0.0003304181736893952,0.00030869472539052367,0.00037690417957492173,0.0,False,17
1630,Entospletinib,TCEAL4,170,0.00031948511605151,0.00040536103188060224,0.00042357234633527696,0.0,False,18
1630,Entospletinib,AHNAK,170,0.0003147814131807536,0.00020231827511452138,0.0003207061090506613,0.0,False,19
1630,Entospletinib,GLUL,170,0.0003070578968618065,0.00028679470415227115,0.0003476199053693563,0.0,False,20
1631,PRT062607,SAT1,170,0.0006681871600449085,0.00040185946272686124,0.0006846702890470624,0.0,False,1
1631,PRT062607,ITM2C,170,0.0004884632071480155,0.0003426598268561065,0.0005084191798232496,0.0,False,2
1631,PRT062607,LDHB,170,0.000478621426736936,0.000460690789623186,0.0005639448063448071,0.0,False,3
1631,PRT062607,ANXA2,170,0.0004325337358750403,0.0003147452080156654,0.00044863400398753583,0.0,False,4
1631,PRT062607,JUN,170,0.0003952105180360377,0.0003310884640086442,0.0004339265578892082,0.0,False,5
1631,PRT062607,EPB41L2,170,0.0003760299296118319,0.00024120054149534553,0.00038636676617898047,0.0,False,6
1631,PRT062607,CNN2,170,0.00036050676135346293,0.00035648359335027635,0.00041995925130322576,0.0,False,7
1631,PRT062607,RPS28P7,170,0.0003563007921911776,0.0003941117611248046,0.0004422258061822504,0.0,False,8
1631,PRT062607,FXYD5,170,0.00034947061794809997,0.0002488935715518892,0.00037150050047785044,0.0,False,9
1631,PRT062607,TCEAL4,170,0.00034468050580471754,0.0003796139790210873,0.00042604541522450745,0.0,False,10
1631,PRT062607,PSAT1,170,0.00034436758141964674,0.0004437285242602229,0.0004615355865098536,0.0,False,11
1631,PRT062607,MTSS2,170,0.000344140047673136,0.000270443269982934,0.0003824591694865376,0.0,False,12
1631,PRT062607,ADGRE5,170,0.0003374138323124498,0.00025888741947710514,0.0003526512300595641,0.0,False,13
1631,PRT062607,MT2A,170,0.00033447760506533086,0.0002881249529309571,0.0003671774175018072,0.0,False,14
1631,PRT062607,RHOBTB3,170,0.0003338594688102603,0.0002810475998558104,0.000359989091521129,0.0,False,15
1631,PRT062607,HSPB1,170,0.0003266946296207607,0.0003781374543905258,0.0004043721128255129,0.0,False,16
1631,PRT062607,RHOC,170,0.0003139357431791723,0.00035443331580609083,0.0003884874749928713,0.0,False,17
1631,PRT062607,UPP1,170,0.00031272927299141884,0.0001683918380877003,0.00031408999348059297,0.0,False,18
1631,PRT062607,MT1X,170,0.00030892930226400495,0.0002961121790576726,0.0003457165730651468,0.0,False,19
1631,PRT062607,PLS3,170,0.0003063496551476419,0.00024561930331401527,0.0003314803761895746,0.0,False,20
1739,JAK_8517,SAT1,133,0.0006163364741951227,0.0004180623800493777,0.0006501390016637743,0.0,False,1
1739,JAK_8517,LDHB,133,0.0004694343078881502,0.0004539817164186388,0.0005614773253910244,0.0,False,2
1739,JAK_8517,ITM2C,133,0.0004689308116212487,0.00035915253101848066,0.000496614258736372,0.0,False,3
1739,JAK_8517,JUN,133,0.0004239555273670703,0.0003196546749677509,0.00044987769797444344,0.0,False,4
1739,JAK_8517,ANXA2,133,0.00040122485370375216,0.00030425540171563625,0.0004159548261668533,0.0,False,5
1739,JAK_8517,TCEAL4,133,0.00038245791802182794,0.0003757366503123194,0.00045024362043477595,0.0,False,6
1739,JAK_8517,CNN2,133,0.00035653705708682537,0.0003500071761664003,0.0004149746964685619,0.0,False,7
1739,JAK_8517,RHOBTB3,133,0.0003523174673318863,0.00028343842132017016,0.00037307600723579526,0.0,False,8
1739,JAK_8517,PSAT1,133,0.00034274643985554576,0.00045416661305353045,0.0004757539718411863,0.0,False,9
1739,JAK_8517,MT2A,133,0.00034199151559732854,0.00029902078676968813,0.0003728680603671819,0.0,False,10
1739,JAK_8517,MT1X,133,0.00034118571784347296,0.00029228790663182735,0.0003676708147395402,0.0,False,11
1739,JAK_8517,MTSS2,133,0.0003388369514141232,0.00026711501413956285,0.0003749484021682292,0.0,False,12
1739,JAK_8517,HSPB1,133,0.00033606734359636903,0.0003730332537088543,0.0004064321983605623,0.0,False,13
1739,JAK_8517,TNFRSF21,133,0.00033012457424774766,0.0002390460722381249,0.00035096469218842685,0.0,False,14
1739,JAK_8517,RHOC,133,0.0003281553799752146,0.0003594061709009111,0.00039303035009652376,0.0,False,15
1739,JAK_8517,RPS28P7,133,0.0003259818477090448,0.0003853220259770751,0.00042307915282435715,0.0,False,16
1739,JAK_8517,EPB41L2,133,0.000325638335198164,0.0002444832643959671,0.00034589270944707096,0.0,False,17
1739,JAK_8517,NEAT1,133,0.00031926846713759005,0.00045282355858944356,0.0004380192840471864,0.0,False,18
1739,JAK_8517,ENC1,133,0.0003154600562993437,0.00026085114222951233,0.00034242510446347296,0.0,False,19
1739,JAK_8517,UPP1,133,0.00031411132658831775,0.00017860349908005446,0.00031743216095492244,0.0,False,20
1779,GSK626616AC,SAT1,132,0.0006333040655590594,0.00042549421777948737,0.0006702987011522055,0.0,False,1
1779,GSK626616AC,ITM2C,132,0.0005261225160211325,0.0003487355133984238,0.0005444816779345274,0.0,False,2
1779,GSK626616AC,LDHB,132,0.0005141000146977603,0.00043821640429086983,0.000587920774705708,0.0,False,3
1779,GSK626616AC,ANXA2,132,0.00046257246867753565,0.0002952036738861352,0.00047226453898474574,0.0,False,4
1779,GSK626616AC,RPS28P7,132,0.0003903912438545376,0.00042932623182423413,0.00046407521585933864,0.0,False,5
1779,GSK626616AC,EPB41L2,132,0.0003895382396876812,0.00025247124722227454,0.00040212206658907235,0.0,False,6
1779,GSK626616AC,HSPB1,132,0.0003839144192170352,0.00038037681952118874,0.0004446569655556232,0.0,False,7
1779,GSK626616AC,TCEAL4,132,0.00036468019243329763,0.0004097767232451588,0.0004524850519374013,0.0,False,8
1779,GSK626616AC,CNN2,132,0.00036126532359048724,0.00033316202461719513,0.000408985186368227,0.0,False,9
1779,GSK626616AC,RHOC,132,0.00035701264278031886,0.00035716628190129995,0.0004101732047274709,0.0,False,10
1779,GSK626616AC,PSAT1,132,0.000350693182554096,0.0004748762585222721,0.0004721204750239849,0.0,False,11
1779,GSK626616AC,RHOBTB3,132,0.00034344580490142107,0.00029036763589829206,0.00037419277941808105,0.0,False,12
1779,GSK626616AC,MT2A,132,0.0003390481579117477,0.00030619659810326993,0.00037971072015352547,0.0,False,13
1779,GSK626616AC,FXYD5,132,0.00033603000338189304,0.00026190647622570395,0.00036475175875239074,0.0,False,14
1779,GSK626616AC,TNFRSF1A,132,0.00033563285251148045,0.00037587457336485386,0.00042461807606741786,0.0,False,15
1779,GSK626616AC,ENC1,132,0.0003336821682751179,0.00026533735217526555,0.00035506984568201005,0.0,False,16
1779,GSK626616AC,YBX3,132,0.0003317589871585369,0.00041278573917225003,0.00042509130435064435,0.0,False,17
1779,GSK626616AC,PLCD3,132,0.00033125304616987705,0.00025375757832080126,0.0003444247704464942,0.0,False,18
1779,GSK626616AC,JUN,132,0.0003273304319009185,0.00032157698296941817,0.000380634592147544,0.0,False,19
1779,GSK626616AC,ADGRE5,132,0.00032708680373616517,0.0002420895907562226,0.0003410595818422735,0.0,False,20
1786,AZD4547,SAT1,186,0.0005946136661805212,0.0004535240586847067,0.0006444139871746302,0.0,False,1
1786,AZD4547,LDHB,186,0.0004546086420305073,0.0005207838257774711,0.0005701259360648692,0.0,False,2
1786,AZD4547,JUN,186,0.0004252897051628679,0.0003312177723273635,0.00045970530482009053,0.0,False,3
1786,AZD4547,CNN2,186,0.0004230497288517654,0.0003871654625982046,0.000484269461594522,0.0,False,4
1786,AZD4547,ANXA2,186,0.00038945305277593434,0.00034528685500845313,0.00043291031033731997,0.0,False,5
1786,AZD4547,ITM2C,186,0.0003784909495152533,0.0003764007706195116,0.00043326697777956724,0.0,False,6
1786,AZD4547,NEAT1,186,0.00037659978261217475,0.0004688407061621547,0.0004932399606332183,0.0,False,7
1786,AZD4547,UPP1,186,0.0003615901223383844,0.00018513412214815617,0.00036504335002973676,0.0,False,8
1786,AZD4547,TCEAL4,186,0.0003527803346514702,0.0003903368196915835,0.0004310662334319204,0.0,False,9
1786,AZD4547,MTSS2,186,0.0003438467101659626,0.0002807097334880382,0.0003916271962225437,0.0,False,10
1786,AZD4547,DBNDD2,186,0.00034068734385073185,0.00024063012097030878,0.00036112594534642994,0.0,False,11
1786,AZD4547,SLCO4A1,186,0.0003400499408598989,0.00027476169634610415,0.0003730350290425122,0.0,False,12
1786,AZD4547,PLCD3,186,0.0003383654693607241,0.00025799626018851995,0.0003581189666874707,0.0,False,13
1786,AZD4547,ADGRE5,186,0.0003309973981231451,0.00026018015341833234,0.00034504200448282063,0.0,False,14
1786,AZD4547,EPB41L2,186,0.0003255594347137958,0.0002502340357750654,0.00034565903479233384,0.0,False,15
1786,AZD4547,MT2A,186,0.000316229386953637,0.0002894702774938196,0.0003584359074011445,0.0,False,16
1786,AZD4547,TNFRSF21,186,0.000307446694932878,0.00024348428996745497,0.00033318178611807525,0.0,False,17
1786,AZD4547,YBX3,186,0.0003054678672924638,0.00042125117033720016,0.00041911055450327694,0.0,False,18
1786,AZD4547,SCRN1,186,0.0003050226077903062,0.00033050330239348114,0.00036126759368926287,0.0,False,19
1786,AZD4547,ID3,186,0.00030369736487045884,0.0003696043277159333,0.0003904570476152003,0.0,False,20
1806,Oxaliplatin,SAT1,132,0.0006704777479171753,0.0005284540820866823,0.0007190948235802352,0.0,False,1
1806,Oxaliplatin,NEAT1,132,0.000525384908542037,0.0005501819541677833,0.0005952988867647946,0.0,False,2
1806,Oxaliplatin,LDHB,132,0.00046313609345816076,0.0005127277690917253,0.000558724335860461,0.0,False,3
1806,Oxaliplatin,YBX3,132,0.00044923456152901053,0.0005416119238361716,0.000573772587813437,0.0,False,4
1806,Oxaliplatin,PON2,132,0.00043447010102681816,0.0003299647360108793,0.0004686466127168387,0.0,False,5
1806,Oxaliplatin,MT1X,132,0.00041648236219771206,0.00035057641798630357,0.00045675074215978384,0.0,False,6
1806,Oxaliplatin,ANXA2,132,0.0004121360834687948,0.0003428038617130369,0.0004431357083376497,0.0,False,7
1806,Oxaliplatin,ITM2C,132,0.00040894237463362515,0.00046318702516146004,0.0005114251398481429,0.0,False,8
1806,Oxaliplatin,MT2A,132,0.00039472870412282646,0.0003150181728415191,0.000426933285780251,0.0,False,9
1806,Oxaliplatin,RHOC,132,0.00039181168540380895,0.000384622864658013,0.00045872805640101433,0.0,False,10
1806,Oxaliplatin,CNN2,132,0.0003776150697376579,0.00038671065703965724,0.000434595305705443,0.0,False,11
1806,Oxaliplatin,FAT1,132,0.00035960227251052856,0.00023719358432572335,0.00037422258174046874,0.0,False,12
1806,Oxaliplatin,CST3,132,0.0003587158862501383,0.00029903787071816623,0.00038922985550016165,0.0,False,13
1806,Oxaliplatin,HSPB1,132,0.00035552194458432496,0.00045540404971688986,0.0004625373403541744,0.0,False,14
1806,Oxaliplatin,ENC1,132,0.00035171853960491717,0.00029165620799176395,0.00037930149119347334,0.0,False,15
1806,Oxaliplatin,MTSS2,132,0.0003479853621684015,0.0003206628607586026,0.0004004776128567755,0.0,False,16
1806,Oxaliplatin,CKAP4,132,0.0003453145327512175,0.00029073929181322455,0.0003834177041426301,0.0,False,17
1806,Oxaliplatin,TNFRSF21,132,0.00034085504012182355,0.000290101655991748,0.00037555035669356585,0.0,False,18
1806,Oxaliplatin,AHNAK,132,0.0003359944385010749,0.0002491975901648402,0.00035101728281006217,0.0,False,19
1806,Oxaliplatin,PLS3,132,0.0003349926555529237,0.0002441973192617297,0.00035268350620754063,0.0,False,20
1815,Dacarbazine,SAT1,132,0.0005795630277134478,0.0004779537848662585,0.0006399615085683763,0.0,False,1
1815,Dacarbazine,ITM2C,132,0.0004687163745984435,0.0004329220100771636,0.0005367394769564271,0.0,False,2
1815,Dacarbazine,JUN,132,0.00044035856262780726,0.00035294765257276595,0.00047079575597308576,0.0,False,3
1815,Dacarbazine,MTSS2,132,0.0004318311403039843,0.0002948325709439814,0.0004535638145171106,0.0,False,4
1815,Dacarbazine,TCEAL4,132,0.0004251360078342259,0.0003648216952569783,0.0004660550330299884,0.0,False,5
1815,Dacarbazine,YBX3,132,0.0004159888194408268,0.0004641673294827342,0.0005148666095919907,0.0,False,6
1815,Dacarbazine,RPS28P7,132,0.00040213571628555655,0.0004197016532998532,0.00047087250277400017,0.0,False,7
1815,Dacarbazine,LDHB,132,0.00040022385655902326,0.00045113323722034693,0.0004912613658234477,0.0,False,8
1815,Dacarbazine,MT1X,132,0.000365640502423048,0.0003176935133524239,0.0004046910325996578,0.0,False,9
1815,Dacarbazine,TNFRSF21,132,0.00036331964656710625,0.0002882319677155465,0.000390632136259228,0.0,False,10
1815,Dacarbazine,RHOBTB3,132,0.000361157872248441,0.0003078074078075588,0.00039952294901013374,0.0,False,11
1815,Dacarbazine,CNN2,132,0.000360894831828773,0.0003718277730513364,0.000409136206144467,0.0,False,12
1815,Dacarbazine,CST3,132,0.000354961579432711,0.0003085962380282581,0.0003953351406380534,0.0,False,13
1815,Dacarbazine,DBNDD2,132,0.0003516906581353396,0.0002629104710649699,0.000374588998965919,0.0,False,14
1815,Dacarbazine,ADORA2B,132,0.0003480289306025952,0.0001994448684854433,0.00035032324376516044,0.0,False,15
1815,Dacarbazine,PON2,132,0.00034627996501512825,0.0003231669543311,0.00040481737232767045,0.0,False,16
1815,Dacarbazine,CKAP4,132,0.00034003445762209594,0.0002572057128418237,0.0003678558277897537,0.0,False,17
1815,Dacarbazine,MT2A,132,0.00033809460001066327,0.00031087471870705485,0.0003822516882792115,0.0,False,18
1815,Dacarbazine,RHOC,132,0.00033422073465771973,0.0004010047996416688,0.00043224578257650137,0.0,False,19
1815,Dacarbazine,PLS3,132,0.00033190305111929774,0.0002514536026865244,0.00036085103056393564,0.0,False,20
1816,Fulvestrant,NEAT1,132,0.0007513303426094353,0.0005891108303330839,0.0007869287510402501,0.0,False,1
1816,Fulvestrant,JUN,132,0.0005817193305119872,0.00042135760304518044,0.0006102807819843292,0.0,False,2
1816,Fulvestrant,YBX3,132,0.0005049973260611296,0.0005735500017181039,0.0006100303726270795,0.0,False,3
1816,Fulvestrant,CKAP4,132,0.000504974857904017,0.00030415545916184783,0.000515637977514416,0.0,False,4
1816,Fulvestrant,SAT1,132,0.0004989909939467907,0.0006201816722750664,0.0006936886929906905,0.0,False,5
1816,Fulvestrant,AGRN,132,0.000470561848487705,0.0002547660260461271,0.0004767133214045316,0.0,False,6
1816,Fulvestrant,TCEAL4,132,0.00046710591414012015,0.0004461834905669093,0.000524649687577039,0.0,False,7
1816,Fulvestrant,CNN2,132,0.00046371531789191067,0.00040504816570319235,0.0005077622481621802,0.0,False,8
1816,Fulvestrant,MTSS2,132,0.0004433535796124488,0.0003804664593189955,0.0005028618033975363,0.0,False,9
1816,Fulvestrant,PON2,132,0.0004256926476955414,0.00039595511043444276,0.0005037885275669396,0.0,False,10
1816,Fulvestrant,LMNA,132,0.0004169067251496017,0.0003136550076305866,0.0004461023781914264,0.0,False,11
1816,Fulvestrant,JAG1,132,0.0003951729158870876,0.0002519693225622177,0.0004025140078738332,0.0,False,12
1816,Fulvestrant,PLS3,132,0.00039032066706568,0.0003071823448408395,0.00042054970981553197,0.0,False,13
1816,Fulvestrant,CST3,132,0.00038125523133203387,0.00034518929896876216,0.00043176498729735613,0.0,False,14
1816,Fulvestrant,SDC4,132,0.0003767315065488219,0.00022541503130923957,0.00038503820542246103,0.0,False,15
1816,Fulvestrant,P4HA2,132,0.0003717506770044565,0.00021317083155736327,0.0003775609948206693,0.0,False,16
1816,Fulvestrant,MT2A,132,0.00037123681977391243,0.00030105578480288386,0.0004010529082734138,0.0,False,17
1816,Fulvestrant,COTL1,132,0.0003704032569658011,0.0003591564600355923,0.00042266229866072536,0.0,False,18
1816,Fulvestrant,LDHB,132,0.00036544015165418386,0.0005480448598973453,0.0005346859688870609,0.0,False,19
1816,Fulvestrant,MARCKSL1,132,0.000360536650987342,0.00039464939618483186,0.000433866836829111,0.0,False,20
1824,123138,SAT1,132,0.0006333040655590594,0.00042549421777948737,0.0006702987011522055,0.0,False,1
1824,123138,ITM2C,132,0.0005261225160211325,0.0003487355133984238,0.0005444816779345274,0.0,False,2
1824,123138,LDHB,132,0.0005141000146977603,0.00043821640429086983,0.000587920774705708,0.0,False,3
1824,123138,ANXA2,132,0.00046257246867753565,0.0002952036738861352,0.00047226453898474574,0.0,False,4
1824,123138,RPS28P7,132,0.0003903912438545376,0.00042932623182423413,0.00046407521585933864,0.0,False,5
1824,123138,EPB41L2,132,0.0003895382396876812,0.00025247124722227454,0.00040212206658907235,0.0,False,6
1824,123138,HSPB1,132,0.0003839144192170352,0.00038037681952118874,0.0004446569655556232,0.0,False,7
1824,123138,TCEAL4,132,0.00036468019243329763,0.0004097767232451588,0.0004524850519374013,0.0,False,8
1824,123138,CNN2,132,0.00036126532359048724,0.00033316202461719513,0.000408985186368227,0.0,False,9
1824,123138,RHOC,132,0.00035701264278031886,0.00035716628190129995,0.0004101732047274709,0.0,False,10
1824,123138,PSAT1,132,0.000350693182554096,0.0004748762585222721,0.0004721204750239849,0.0,False,11
1824,123138,RHOBTB3,132,0.00034344580490142107,0.00029036763589829206,0.00037419277941808105,0.0,False,12
1824,123138,MT2A,132,0.0003390481579117477,0.00030619659810326993,0.00037971072015352547,0.0,False,13
1824,123138,FXYD5,132,0.00033603000338189304,0.00026190647622570395,0.00036475175875239074,0.0,False,14
1824,123138,TNFRSF1A,132,0.00033563285251148045,0.00037587457336485386,0.00042461807606741786,0.0,False,15
1824,123138,ENC1,132,0.0003336821682751179,0.00026533735217526555,0.00035506984568201005,0.0,False,16
1824,123138,YBX3,132,0.0003317589871585369,0.00041278573917225003,0.00042509130435064435,0.0,False,17
1824,123138,PLCD3,132,0.00033125304616987705,0.00025375757832080126,0.0003444247704464942,0.0,False,18
1824,123138,JUN,132,0.0003273304319009185,0.00032157698296941817,0.000380634592147544,0.0,False,19
1824,123138,ADGRE5,132,0.00032708680373616517,0.0002420895907562226,0.0003410595818422735,0.0,False,20
1825,Podophyllotoxin bromide,SAT1,132,0.0006486304919235408,0.0004914554883725941,0.0007168367155827582,0.0,False,1
1825,Podophyllotoxin bromide,ITM2C,132,0.0005400708178058267,0.0004029867995996028,0.0005700424662791193,0.0,False,2
1825,Podophyllotoxin bromide,ANXA2,132,0.0004994889604859054,0.0003226255939807743,0.0005079184775240719,0.0,False,3
1825,Podophyllotoxin bromide,YBX3,132,0.0004761084564961493,0.00044861811329610646,0.0005432237521745265,0.0,False,4
1825,Podophyllotoxin bromide,LDHB,132,0.0004567814467009157,0.0004511287552304566,0.0005425818962976336,0.0,False,5
